timestamp,person_id,dominant_emotion
2025-06-20 12:40:54,PLACEHOLDER,neutral
2025-06-20 12:40:54,PLACEHOLDER,neutral
2025-06-20 12:40:54,PLACEHOLDER,neutral
2025-06-20 12:40:54,PLACEHOLDER,fear
2025-06-20 12:40:54,PLACEHOLDER,neutral
2025-06-20 12:40:55,PLACEHOLDER,neutral
2025-06-20 12:40:55,PLACEHOLDER,fear
2025-06-20 12:40:55,PLACEHOLDER,fear
2025-06-20 12:40:55,PLACEHOLDER,fear
2025-06-20 12:40:56,PLACEHOLDER,fear
2025-06-20 12:40:56,PLACEHOLDER,fear
2025-06-20 12:40:56,PLACEHOLDER,neutral
2025-06-20 12:40:56,PLACEHOLDER,fear
2025-06-20 12:40:56,PLACEHOLDER,surprise
2025-06-20 12:40:57,PLACEHOLDER,fear
2025-06-20 12:40:57,PLACEHOLDER,surprise
2025-06-20 12:40:57,PLACEHOLDER,neutral
2025-06-20 12:40:57,PLACEHOLDER,neutral
2025-06-20 12:40:58,PLACEHOLDER,neutral
2025-06-20 12:40:58,PLACEHOLDER,surprise
2025-06-20 12:40:58,PLACEHOLDER,fear
2025-06-20 12:40:58,PLACEHOLDER,neutral
2025-06-20 12:40:58,PLACEHOLDER,neutral
2025-06-20 12:40:59,PLACEHOLDER,neutral
2025-06-20 12:40:59,PLACEHOLDER,fear
2025-06-20 12:40:59,PLACEHOLDER,surprise
2025-06-20 12:40:59,PLACEHOLDER,surprise
2025-06-20 12:40:59,PLACEHOLDER,neutral
2025-06-20 12:41:00,PLACEHOLDER,neutral
2025-06-20 12:41:00,PLACEHOLDER,neutral
2025-06-20 12:41:00,PLACEHOLDER,neutral
2025-06-20 12:41:00,PLACEHOLDER,neutral
2025-06-20 12:41:01,PLACEHOLDER,neutral
2025-06-20 12:41:01,PLACEHOLDER,neutral
2025-06-20 12:41:01,PLACEHOLDER,neutral
2025-06-20 12:41:01,PLACEHOLDER,neutral
2025-06-20 12:41:01,PLACEHOLDER,neutral
2025-06-20 12:41:02,PLACEHOLDER,neutral
2025-06-20 12:41:02,PLACEHOLDER,neutral
2025-06-20 12:41:02,PLACEHOLDER,neutral
2025-06-20 12:41:02,PLACEHOLDER,neutral
2025-06-20 12:41:03,PLACEHOLDER,neutral
2025-06-20 12:41:03,PLACEHOLDER,neutral
2025-06-20 12:41:03,PLACEHOLDER,neutral
2025-06-20 12:41:03,PLACEHOLDER,surprise
2025-06-20 12:41:03,PLACEHOLDER,surprise
2025-06-20 12:41:04,PLACEHOLDER,surprise
2025-06-20 12:41:04,PLACEHOLDER,surprise
2025-06-20 12:41:04,PLACEHOLDER,fear
2025-06-20 12:41:04,PLACEHOLDER,fear
2025-06-20 12:41:04,PLACEHOLDER,neutral
2025-06-20 12:41:05,PLACEHOLDER,neutral
2025-06-20 12:41:05,PLACEHOLDER,fear
2025-06-20 12:41:05,PLACEHOLDER,fear
2025-06-20 12:41:05,PLACEHOLDER,fear
2025-06-20 12:41:05,PLACEHOLDER,fear
2025-06-20 12:41:06,PLACEHOLDER,neutral
2025-06-20 12:41:06,PLACEHOLDER,neutral
2025-06-20 12:41:06,PLACEHOLDER,surprise
2025-06-20 12:41:06,PLACEHOLDER,fear
2025-06-20 12:41:07,PLACEHOLDER,fear
2025-06-20 12:41:07,PLACEHOLDER,neutral
2025-06-20 12:41:07,PLACEHOLDER,fear
2025-06-20 12:41:07,PLACEHOLDER,fear
2025-06-20 12:41:08,PLACEHOLDER,fear
2025-06-20 12:41:08,PLACEHOLDER,fear
2025-06-20 12:41:08,PLACEHOLDER,fear
2025-06-20 12:41:08,PLACEHOLDER,surprise
2025-06-20 12:41:08,PLACEHOLDER,fear
2025-06-20 12:41:09,PLACEHOLDER,surprise
2025-06-20 12:41:09,PLACEHOLDER,fear
2025-06-20 12:41:09,PLACEHOLDER,neutral
2025-06-20 12:41:09,PLACEHOLDER,neutral
2025-06-20 12:41:10,PLACEHOLDER,neutral
2025-06-20 12:41:10,PLACEHOLDER,fear
2025-06-20 12:41:10,PLACEHOLDER,neutral
2025-06-20 12:41:10,PLACEHOLDER,neutral
2025-06-20 12:41:10,PLACEHOLDER,neutral
2025-06-20 12:41:11,PLACEHOLDER,neutral
