timestamp,person_id,dominant_emotion
2025-06-22 22:14:25,user,surprise
2025-06-22 22:14:25,user,surprise
2025-06-22 22:14:25,user,surprise
2025-06-22 22:14:25,user,surprise
2025-06-22 22:14:26,user,surprise
2025-06-22 22:14:26,user,surprise
2025-06-22 22:14:26,user,surprise
2025-06-22 22:14:26,user,surprise
2025-06-22 22:14:27,user,surprise
2025-06-22 22:14:27,user,surprise
2025-06-22 22:14:27,user,surprise
2025-06-22 22:14:27,user,surprise
2025-06-22 22:14:27,user,surprise
2025-06-22 22:14:28,user,surprise
2025-06-22 22:14:28,user,surprise
2025-06-22 22:14:28,user,surprise
2025-06-22 22:14:28,user,happy
2025-06-22 22:14:29,user,surprise
2025-06-22 22:14:29,user,surprise
2025-06-22 22:14:29,user,surprise
2025-06-22 22:14:29,user,surprise
2025-06-22 22:14:30,user,surprise
2025-06-22 22:14:30,user,happy
2025-06-22 22:14:30,user,happy
2025-06-22 22:14:30,user,happy
2025-06-22 22:14:31,user,sad
2025-06-22 22:14:32,user,neutral
2025-06-22 22:14:32,user,neutral
2025-06-22 22:14:32,user,neutral
2025-06-22 22:14:33,user,sad
2025-06-22 22:14:33,user,sad
2025-06-22 22:14:34,user,neutral
2025-06-22 22:14:34,user,happy
2025-06-22 22:14:34,user,happy
2025-06-22 22:14:34,user,happy
2025-06-22 22:14:35,user,happy
2025-06-22 22:14:35,user,sad
2025-06-22 22:14:35,user,sad
2025-06-22 22:14:35,user,sad
2025-06-22 22:14:35,user,happy
2025-06-22 22:14:36,user,happy
2025-06-22 22:14:36,user,happy
2025-06-22 22:14:36,user,surprise
2025-06-22 22:14:37,user,surprise
2025-06-22 22:14:37,user,neutral
2025-06-22 22:14:38,user,surprise
2025-06-22 22:14:38,user,surprise
2025-06-22 22:14:41,user,happy
2025-06-22 22:14:42,user,surprise
2025-06-22 22:14:43,user,neutral
2025-06-22 22:14:44,user,surprise
2025-06-22 22:14:45,user,surprise
2025-06-22 22:14:46,user,sad
2025-06-22 22:14:46,user,surprise
2025-06-22 22:14:46,user,surprise
2025-06-22 22:14:46,user,neutral
2025-06-22 22:14:47,user,sad
2025-06-22 22:14:47,user,surprise
2025-06-22 22:14:47,user,surprise
2025-06-22 22:14:47,user,surprise
2025-06-22 22:14:48,user,surprise
2025-06-22 22:14:48,user,surprise
2025-06-22 22:14:48,user,surprise
2025-06-22 22:14:48,user,neutral
2025-06-22 22:14:50,user,surprise
2025-06-22 22:14:50,user,surprise
2025-06-22 22:14:50,user,surprise
2025-06-22 22:14:50,user,surprise
2025-06-22 22:14:50,user,surprise
2025-06-22 22:14:51,user,neutral
2025-06-22 22:14:51,user,surprise
2025-06-22 22:14:51,user,surprise
2025-06-22 22:14:52,user,neutral
2025-06-22 22:14:52,user,neutral
2025-06-22 22:14:52,user,neutral
2025-06-22 22:14:52,user,surprise
2025-06-22 22:14:53,user,surprise
2025-06-22 22:14:53,user,surprise
2025-06-22 22:14:55,user,sad
2025-06-22 22:14:55,user,happy
2025-06-22 22:14:56,user,happy
2025-06-22 22:14:56,user,happy
2025-06-22 22:14:56,user,happy
2025-06-22 22:14:58,user,sad
2025-06-22 22:14:59,user,happy
2025-06-22 22:14:59,user,happy
2025-06-22 22:14:59,user,happy
2025-06-22 22:14:59,user,happy
2025-06-22 22:15:00,user,happy
2025-06-22 22:15:00,user,surprise
2025-06-22 22:15:00,user,surprise
2025-06-22 22:15:01,user,surprise
