timestamp,person_id,dominant_emotion
2025-06-19 21:11:56,PLACEHOLDER,surprise
2025-06-19 21:11:56,PLACEHOLDER,surprise
2025-06-19 21:11:56,PLACEHOLDER,neutral
2025-06-19 21:11:57,PLACEHOLDER,surprise
2025-06-19 21:11:57,PLACEHOLDER,neutral
2025-06-19 21:11:57,PLACEHOLDER,surprise
2025-06-19 21:11:58,PLACEHOLDER,surprise
2025-06-19 21:11:58,PLACEHOLDER,surprise
2025-06-19 21:11:58,PLACEHOLDER,neutral
2025-06-19 21:11:58,PLACEHOLDER,neutral
2025-06-19 21:11:58,PLACEHOLDER,surprise
2025-06-19 21:12:01,PLACEHOLDER,surprise
2025-06-19 21:12:01,PLACEHOLDER,neutral
2025-06-19 21:12:02,PLACEHOLDER,surprise
2025-06-19 21:12:05,PLACEHOLDER,surprise
2025-06-19 21:12:06,PLACEHOLDER,surprise
2025-06-19 21:12:06,PLACEHOLDER,surprise
2025-06-19 21:12:06,PLACEHOLDER,surprise
2025-06-19 21:12:06,PLACEHOLDER,surprise
2025-06-19 21:12:06,PLACEHOLDER,surprise
2025-06-19 21:12:07,PLACEHOLDER,surprise
2025-06-19 21:12:07,PLACEHOLDER,surprise
2025-06-19 21:12:07,PLACEHOLDER,surprise
2025-06-19 21:12:07,PLACEHOLDER,surprise
2025-06-19 21:12:08,PLACEHOLDER,surprise
2025-06-19 21:12:08,PLACEHOLDER,surprise
2025-06-19 21:12:08,PLACEHOLDER,surprise
2025-06-19 21:12:08,PLACEHOLDER,surprise
2025-06-19 21:12:08,PLACEHOLDER,surprise
2025-06-19 21:12:09,PLACEHOLDER,surprise
2025-06-19 21:12:09,PLACEHOLDER,surprise
2025-06-19 21:12:09,PLACEHOLDER,surprise
2025-06-19 21:12:09,PLACEHOLDER,surprise
2025-06-19 21:12:10,PLACEHOLDER,surprise
2025-06-19 21:12:10,PLACEHOLDER,surprise
2025-06-19 21:12:10,PLACEHOLDER,surprise
2025-06-19 21:12:10,PLACEHOLDER,surprise
2025-06-19 21:12:11,PLACEHOLDER,surprise
2025-06-19 21:12:11,PLACEHOLDER,surprise
2025-06-19 21:12:11,PLACEHOLDER,surprise
2025-06-19 21:12:11,PLACEHOLDER,surprise
2025-06-19 21:12:11,PLACEHOLDER,surprise
2025-06-19 21:12:12,PLACEHOLDER,surprise
2025-06-19 21:12:12,PLACEHOLDER,surprise
2025-06-19 21:12:12,PLACEHOLDER,surprise
2025-06-19 21:12:12,PLACEHOLDER,surprise
2025-06-19 21:12:13,PLACEHOLDER,surprise
2025-06-19 21:12:13,PLACEHOLDER,surprise
2025-06-19 21:12:13,PLACEHOLDER,surprise
2025-06-19 21:12:13,PLACEHOLDER,surprise
2025-06-19 21:12:13,PLACEHOLDER,surprise
2025-06-19 21:12:14,PLACEHOLDER,surprise
2025-06-19 21:12:14,PLACEHOLDER,surprise
2025-06-19 21:12:15,PLACEHOLDER,surprise
2025-06-19 21:12:15,PLACEHOLDER,surprise
2025-06-19 21:12:15,PLACEHOLDER,surprise
2025-06-19 21:12:15,PLACEHOLDER,surprise
2025-06-19 21:12:15,PLACEHOLDER,surprise
2025-06-19 21:12:16,PLACEHOLDER,surprise
2025-06-19 21:12:18,PLACEHOLDER,neutral
2025-06-19 21:12:18,PLACEHOLDER,neutral
2025-06-19 21:12:18,PLACEHOLDER,surprise
2025-06-19 21:12:18,PLACEHOLDER,surprise
2025-06-19 21:12:19,PLACEHOLDER,surprise
2025-06-19 21:12:21,PLACEHOLDER,surprise
2025-06-19 21:12:21,PLACEHOLDER,surprise
2025-06-19 21:12:21,PLACEHOLDER,surprise
2025-06-19 21:12:22,PLACEHOLDER,surprise
2025-06-19 21:12:22,PLACEHOLDER,surprise
2025-06-19 21:12:23,PLACEHOLDER,surprise
2025-06-19 21:12:23,PLACEHOLDER,surprise
2025-06-19 21:12:24,PLACEHOLDER,fear
2025-06-19 21:12:24,PLACEHOLDER,surprise
2025-06-19 21:12:24,PLACEHOLDER,fear
2025-06-19 21:12:24,PLACEHOLDER,happy
2025-06-19 21:12:25,PLACEHOLDER,happy
2025-06-19 21:12:27,PLACEHOLDER,angry
2025-06-19 21:12:27,PLACEHOLDER,neutral
2025-06-19 21:12:27,PLACEHOLDER,angry
2025-06-19 21:12:28,PLACEHOLDER,neutral
2025-06-19 21:12:28,PLACEHOLDER,angry
2025-06-19 21:12:28,PLACEHOLDER,neutral
2025-06-19 21:12:28,PLACEHOLDER,angry
2025-06-19 21:12:29,PLACEHOLDER,neutral
2025-06-19 21:12:29,PLACEHOLDER,angry
2025-06-19 21:12:29,PLACEHOLDER,fear
2025-06-19 21:12:29,PLACEHOLDER,fear
2025-06-19 21:12:30,PLACEHOLDER,angry
2025-06-19 21:12:30,PLACEHOLDER,angry
2025-06-19 21:12:30,PLACEHOLDER,angry
2025-06-19 21:12:30,PLACEHOLDER,angry
2025-06-19 21:12:30,PLACEHOLDER,angry
2025-06-19 21:12:31,PLACEHOLDER,angry
2025-06-19 21:12:31,PLACEHOLDER,angry
2025-06-19 21:12:31,PLACEHOLDER,angry
2025-06-19 21:12:31,PLACEHOLDER,angry
2025-06-19 21:12:31,PLACEHOLDER,angry
2025-06-19 21:12:32,PLACEHOLDER,angry
2025-06-19 21:12:32,PLACEHOLDER,angry
2025-06-19 21:12:32,PLACEHOLDER,angry
2025-06-19 21:12:32,PLACEHOLDER,angry
2025-06-19 21:12:33,PLACEHOLDER,angry
2025-06-19 21:12:33,PLACEHOLDER,angry
2025-06-19 21:12:33,PLACEHOLDER,fear
2025-06-19 21:12:33,PLACEHOLDER,angry
2025-06-19 21:12:33,PLACEHOLDER,angry
2025-06-19 21:12:34,PLACEHOLDER,angry
2025-06-19 21:12:34,PLACEHOLDER,fear
2025-06-19 21:12:34,PLACEHOLDER,angry
2025-06-19 21:12:34,PLACEHOLDER,angry
2025-06-19 21:12:35,PLACEHOLDER,angry
2025-06-19 21:12:35,PLACEHOLDER,angry
2025-06-19 21:12:35,PLACEHOLDER,angry
2025-06-19 21:12:35,PLACEHOLDER,angry
2025-06-19 21:12:36,PLACEHOLDER,angry
2025-06-19 21:12:36,PLACEHOLDER,neutral
2025-06-19 21:12:36,PLACEHOLDER,angry
2025-06-19 21:12:36,PLACEHOLDER,neutral
2025-06-19 21:12:36,PLACEHOLDER,angry
2025-06-19 21:12:37,PLACEHOLDER,angry
2025-06-19 21:12:37,PLACEHOLDER,angry
2025-06-19 21:12:37,PLACEHOLDER,angry
2025-06-19 21:12:37,PLACEHOLDER,angry
2025-06-19 21:12:38,PLACEHOLDER,angry
2025-06-19 21:12:38,PLACEHOLDER,fear
2025-06-19 21:12:38,PLACEHOLDER,angry
2025-06-19 21:12:38,PLACEHOLDER,angry
2025-06-19 21:12:39,PLACEHOLDER,angry
2025-06-19 21:12:39,PLACEHOLDER,angry
2025-06-19 21:12:39,PLACEHOLDER,angry
2025-06-19 21:12:39,PLACEHOLDER,angry
2025-06-19 21:12:39,PLACEHOLDER,angry
2025-06-19 21:12:40,PLACEHOLDER,angry
2025-06-19 21:12:40,PLACEHOLDER,angry
2025-06-19 21:12:40,PLACEHOLDER,angry
2025-06-19 21:12:40,PLACEHOLDER,angry
2025-06-19 21:12:41,PLACEHOLDER,angry
2025-06-19 21:12:41,PLACEHOLDER,angry
2025-06-19 21:12:41,PLACEHOLDER,angry
2025-06-19 21:12:41,PLACEHOLDER,angry
2025-06-19 21:12:41,PLACEHOLDER,angry
2025-06-19 21:12:42,PLACEHOLDER,angry
2025-06-19 21:12:42,PLACEHOLDER,surprise
2025-06-19 21:12:42,PLACEHOLDER,surprise
2025-06-19 21:12:42,PLACEHOLDER,surprise
2025-06-19 21:12:43,PLACEHOLDER,surprise
2025-06-19 21:12:43,PLACEHOLDER,surprise
2025-06-19 21:12:43,PLACEHOLDER,surprise
2025-06-19 21:12:43,PLACEHOLDER,surprise
2025-06-19 21:12:43,PLACEHOLDER,surprise
2025-06-19 21:12:44,PLACEHOLDER,surprise
2025-06-19 21:12:44,PLACEHOLDER,surprise
2025-06-19 21:12:44,PLACEHOLDER,surprise
2025-06-19 21:12:45,PLACEHOLDER,surprise
2025-06-19 21:12:45,PLACEHOLDER,surprise
2025-06-19 21:12:45,PLACEHOLDER,surprise
2025-06-19 21:12:45,PLACEHOLDER,surprise
2025-06-19 21:12:45,PLACEHOLDER,surprise
2025-06-19 21:12:46,PLACEHOLDER,surprise
2025-06-19 21:12:46,PLACEHOLDER,surprise
2025-06-19 21:12:46,PLACEHOLDER,surprise
2025-06-19 21:12:46,PLACEHOLDER,surprise
2025-06-19 21:12:47,PLACEHOLDER,surprise
2025-06-19 21:12:47,PLACEHOLDER,surprise
2025-06-19 21:12:47,PLACEHOLDER,surprise
2025-06-19 21:12:47,PLACEHOLDER,surprise
2025-06-19 21:12:47,PLACEHOLDER,surprise
2025-06-19 21:12:48,PLACEHOLDER,surprise
2025-06-19 21:12:48,PLACEHOLDER,surprise
2025-06-19 21:12:48,PLACEHOLDER,surprise
2025-06-19 21:12:48,PLACEHOLDER,surprise
2025-06-19 21:12:48,PLACEHOLDER,surprise
2025-06-19 21:12:49,PLACEHOLDER,surprise
2025-06-19 21:12:49,PLACEHOLDER,surprise
2025-06-19 21:12:49,PLACEHOLDER,surprise
2025-06-19 21:12:49,PLACEHOLDER,surprise
2025-06-19 21:12:50,PLACEHOLDER,surprise
2025-06-19 21:12:50,PLACEHOLDER,surprise
2025-06-19 21:12:50,PLACEHOLDER,surprise
2025-06-19 21:12:50,PLACEHOLDER,surprise
2025-06-19 21:12:50,PLACEHOLDER,surprise
2025-06-19 21:12:51,PLACEHOLDER,surprise
2025-06-19 21:12:52,PLACEHOLDER,fear
2025-06-19 21:12:52,PLACEHOLDER,angry
2025-06-19 21:12:52,PLACEHOLDER,angry
2025-06-19 21:12:52,PLACEHOLDER,surprise
2025-06-19 21:12:52,PLACEHOLDER,surprise
2025-06-19 21:12:53,PLACEHOLDER,surprise
2025-06-19 21:12:53,PLACEHOLDER,surprise
2025-06-19 21:12:53,PLACEHOLDER,surprise
2025-06-19 21:12:53,PLACEHOLDER,surprise
2025-06-19 21:12:54,PLACEHOLDER,surprise
2025-06-19 21:12:54,PLACEHOLDER,surprise
2025-06-19 21:12:54,PLACEHOLDER,surprise
2025-06-19 21:12:54,PLACEHOLDER,surprise
2025-06-19 21:12:54,PLACEHOLDER,surprise
2025-06-19 21:12:55,PLACEHOLDER,surprise
2025-06-19 21:12:55,PLACEHOLDER,surprise
2025-06-19 21:12:55,PLACEHOLDER,surprise
2025-06-19 21:12:55,PLACEHOLDER,surprise
2025-06-19 21:12:56,PLACEHOLDER,angry
2025-06-19 21:12:56,PLACEHOLDER,surprise
2025-06-19 21:12:56,PLACEHOLDER,surprise
2025-06-19 21:12:56,PLACEHOLDER,surprise
2025-06-19 21:12:57,PLACEHOLDER,surprise
2025-06-19 21:12:57,PLACEHOLDER,surprise
2025-06-19 21:12:57,PLACEHOLDER,surprise
2025-06-19 21:12:57,PLACEHOLDER,surprise
2025-06-19 21:12:58,PLACEHOLDER,surprise
2025-06-19 21:12:58,PLACEHOLDER,surprise
2025-06-19 21:12:59,PLACEHOLDER,fear
2025-06-19 21:12:59,PLACEHOLDER,happy
2025-06-19 21:13:01,PLACEHOLDER,surprise
2025-06-19 21:13:02,PLACEHOLDER,surprise
2025-06-19 21:13:02,PLACEHOLDER,angry
2025-06-19 21:13:02,PLACEHOLDER,angry
2025-06-19 21:13:03,PLACEHOLDER,surprise
2025-06-19 21:13:03,PLACEHOLDER,angry
2025-06-19 21:13:03,PLACEHOLDER,angry
2025-06-19 21:13:04,PLACEHOLDER,surprise
2025-06-19 21:13:04,PLACEHOLDER,surprise
2025-06-19 21:13:05,PLACEHOLDER,angry
2025-06-19 21:13:05,PLACEHOLDER,angry
2025-06-19 21:13:05,PLACEHOLDER,angry
2025-06-19 21:13:06,PLACEHOLDER,surprise
2025-06-19 21:13:06,PLACEHOLDER,surprise
2025-06-19 21:13:06,PLACEHOLDER,surprise
2025-06-19 21:13:06,PLACEHOLDER,surprise
2025-06-19 21:13:06,PLACEHOLDER,surprise
2025-06-19 21:13:07,PLACEHOLDER,surprise
2025-06-19 21:13:07,PLACEHOLDER,surprise
2025-06-19 21:13:07,PLACEHOLDER,surprise
2025-06-19 21:13:07,PLACEHOLDER,surprise
2025-06-19 21:13:08,PLACEHOLDER,surprise
2025-06-19 21:13:08,PLACEHOLDER,surprise
2025-06-19 21:13:08,PLACEHOLDER,surprise
2025-06-19 21:13:08,PLACEHOLDER,surprise
2025-06-19 21:13:08,PLACEHOLDER,surprise
2025-06-19 21:13:09,PLACEHOLDER,surprise
2025-06-19 21:13:09,PLACEHOLDER,surprise
2025-06-19 21:13:09,PLACEHOLDER,surprise
2025-06-19 21:13:09,PLACEHOLDER,surprise
2025-06-19 21:13:10,PLACEHOLDER,surprise
2025-06-19 21:13:10,PLACEHOLDER,surprise
2025-06-19 21:13:10,PLACEHOLDER,surprise
2025-06-19 21:13:11,PLACEHOLDER,surprise
2025-06-19 21:13:11,PLACEHOLDER,surprise
2025-06-19 21:13:11,PLACEHOLDER,surprise
2025-06-19 21:13:11,PLACEHOLDER,surprise
2025-06-19 21:13:12,PLACEHOLDER,surprise
2025-06-19 21:13:12,PLACEHOLDER,surprise
2025-06-19 21:13:12,PLACEHOLDER,surprise
