timestamp,person_id,dominant_emotion
2025-06-20 12:53:29,PLACEHOLDER,neutral
2025-06-20 12:53:30,PLACEHOLDER,neutral
2025-06-20 12:53:30,PLACEHOLDER,neutral
2025-06-20 12:53:30,PLACEHOLDER,neutral
2025-06-20 12:53:30,PLACEHOLDER,surprise
2025-06-20 12:53:31,PLACEHOLDER,neutral
2025-06-20 12:53:31,PLACEHOLDER,neutral
2025-06-20 12:53:31,PLACEHOLDER,neutral
2025-06-20 12:53:31,PLACEHOLDER,neutral
2025-06-20 12:53:31,PLACEHOLDER,neutral
2025-06-20 12:53:32,PLACEHOLDER,neutral
2025-06-20 12:53:32,PLACEHOLDER,neutral
2025-06-20 12:53:32,PLACEHOLDER,neutral
2025-06-20 12:53:32,PLACEHOLDER,surprise
2025-06-20 12:53:33,PLACEHOLDER,fear
2025-06-20 12:53:33,PLACEHOLDER,neutral
2025-06-20 12:53:33,PLACEHOLDER,fear
2025-06-20 12:53:33,PLACEHOLDER,neutral
2025-06-20 12:53:33,PLACEHOLDER,neutral
2025-06-20 12:53:34,PLACEHOLDER,neutral
2025-06-20 12:53:34,PLACEHOLDER,neutral
2025-06-20 12:53:34,PLACEHOLDER,surprise
2025-06-20 12:53:34,PLACEHOLDER,neutral
2025-06-20 12:53:35,PLACEHOLDER,neutral
2025-06-20 12:53:35,PLACEHOLDER,neutral
2025-06-20 12:53:35,PLACEHOLDER,neutral
2025-06-20 12:53:35,PLACEHOLDER,neutral
2025-06-20 12:53:35,PLACEHOLDER,neutral
2025-06-20 12:53:36,PLACEHOLDER,neutral
2025-06-20 12:53:36,PLACEHOLDER,neutral
2025-06-20 12:53:36,PLACEHOLDER,neutral
2025-06-20 12:53:36,PLACEHOLDER,neutral
2025-06-20 12:53:37,PLACEHOLDER,neutral
2025-06-20 12:53:37,PLACEHOLDER,neutral
2025-06-20 12:53:37,PLACEHOLDER,neutral
2025-06-20 12:53:37,PLACEHOLDER,neutral
2025-06-20 12:53:37,PLACEHOLDER,neutral
2025-06-20 12:53:38,PLACEHOLDER,neutral
2025-06-20 12:53:38,PLACEHOLDER,surprise
2025-06-20 12:53:38,PLACEHOLDER,neutral
2025-06-20 12:53:38,PLACEHOLDER,sad
2025-06-20 12:53:39,PLACEHOLDER,neutral
2025-06-20 12:53:39,PLACEHOLDER,fear
2025-06-20 12:53:39,PLACEHOLDER,neutral
2025-06-20 12:53:39,PLACEHOLDER,neutral
2025-06-20 12:53:45,PLACEHOLDER,sad
2025-06-20 12:53:45,PLACEHOLDER,sad
2025-06-20 12:53:45,PLACEHOLDER,sad
2025-06-20 12:53:45,PLACEHOLDER,sad
2025-06-20 12:53:46,PLACEHOLDER,happy
2025-06-20 12:53:46,PLACEHOLDER,sad
2025-06-20 12:53:47,PLACEHOLDER,sad
2025-06-20 12:53:47,PLACEHOLDER,sad
2025-06-20 12:53:47,PLACEHOLDER,sad
2025-06-20 12:53:51,PLACEHOLDER,neutral
2025-06-20 12:53:51,PLACEHOLDER,neutral
2025-06-20 12:53:55,PLACEHOLDER,fear
2025-06-20 12:53:55,PLACEHOLDER,neutral
2025-06-20 12:53:56,PLACEHOLDER,neutral
2025-06-20 12:53:56,PLACEHOLDER,neutral
2025-06-20 12:53:56,PLACEHOLDER,neutral
2025-06-20 12:53:56,PLACEHOLDER,neutral
2025-06-20 12:53:57,PLACEHOLDER,neutral
2025-06-20 12:53:57,PLACEHOLDER,neutral
2025-06-20 12:53:58,PLACEHOLDER,neutral
2025-06-20 12:53:58,PLACEHOLDER,neutral
2025-06-20 12:53:58,PLACEHOLDER,fear
2025-06-20 12:53:58,PLACEHOLDER,fear
2025-06-20 12:53:58,PLACEHOLDER,surprise
2025-06-20 12:53:59,PLACEHOLDER,neutral
2025-06-20 12:54:00,PLACEHOLDER,fear
2025-06-20 12:54:01,PLACEHOLDER,neutral
2025-06-20 12:54:01,PLACEHOLDER,neutral
2025-06-20 12:54:02,PLACEHOLDER,neutral
2025-06-20 12:54:02,PLACEHOLDER,neutral
2025-06-20 12:54:02,PLACEHOLDER,neutral
2025-06-20 12:54:03,PLACEHOLDER,neutral
2025-06-20 12:54:03,PLACEHOLDER,neutral
2025-06-20 12:54:03,PLACEHOLDER,neutral
2025-06-20 12:54:03,PLACEHOLDER,neutral
2025-06-20 12:54:03,PLACEHOLDER,neutral
2025-06-20 12:54:04,PLACEHOLDER,neutral
2025-06-20 12:54:04,PLACEHOLDER,sad
2025-06-20 12:54:05,PLACEHOLDER,neutral
2025-06-20 12:54:05,PLACEHOLDER,neutral
2025-06-20 12:54:06,PLACEHOLDER,neutral
2025-06-20 12:54:06,PLACEHOLDER,neutral
2025-06-20 12:54:06,PLACEHOLDER,neutral
2025-06-20 12:54:07,PLACEHOLDER,sad
2025-06-20 12:54:07,PLACEHOLDER,fear
2025-06-20 12:54:07,PLACEHOLDER,neutral
2025-06-20 12:54:07,PLACEHOLDER,neutral
2025-06-20 12:54:07,PLACEHOLDER,neutral
2025-06-20 12:54:08,PLACEHOLDER,neutral
2025-06-20 12:54:08,PLACEHOLDER,neutral
2025-06-20 12:54:08,PLACEHOLDER,neutral
2025-06-20 12:54:08,PLACEHOLDER,neutral
2025-06-20 12:54:08,PLACEHOLDER,neutral
2025-06-20 12:54:09,PLACEHOLDER,neutral
2025-06-20 12:54:09,PLACEHOLDER,neutral
2025-06-20 12:54:09,PLACEHOLDER,neutral
2025-06-20 12:54:10,PLACEHOLDER,neutral
2025-06-20 12:54:10,PLACEHOLDER,neutral
2025-06-20 12:54:10,PLACEHOLDER,neutral
2025-06-20 12:54:10,PLACEHOLDER,neutral
2025-06-20 12:54:10,PLACEHOLDER,neutral
2025-06-20 12:54:16,PLACEHOLDER,surprise
2025-06-20 12:54:16,PLACEHOLDER,surprise
2025-06-20 12:54:17,PLACEHOLDER,fear
2025-06-20 12:54:18,PLACEHOLDER,surprise
2025-06-20 12:54:18,PLACEHOLDER,surprise
